BookingDate,DistributionChannelId,CustomerGroupId,Origin,Destination,FlightNumber,FlightDate,BookingId,SegmentId,Revenue
27/10/2020 00:00:00,4,1,CGN,TXL,12,2020-10-29 06:15:00,-28950024,371689274,"133,61"
05/11/2020 00:00:00,4,1,STR,LHR,2464,2020-11-15 17:05:00,-108157920,371880238,"40,96"
11/11/2020 00:00:00,9,1,BER,STR,8004,2020-11-26 14:45:00,1328677037,371971700,"162,92"
20/11/2020 00:00:00,6,9,HAM,STR,2045,2020-11-24 08:30:00,-1394120360,372163121,"333,27"
13/11/2020 00:00:00,3,6,VIE,DUS,9755,2020-11-26 09:30:00,672557026,371998696,"74,99"
18/07/2020 00:00:00,10,8,LPA,DUS,9543,2020-11-26 15:25:00,-933503619,367824040,"155,0"
29/09/2020 00:00:00,10,8,HAM,SKG,7658,2020-10-03 13:30:00,151379421,370795618,"172,9"
12/11/2020 00:00:00,5,0,HAM,STR,7048,2020-11-24 18:35:00,1439099956,371979603,"145,68"
18/11/2020 00:00:00,4,1,STR,HAM,2044,2020-11-26 06:25:00,231326133,372104567,"175,4"
24/11/2020 00:00:00,9,1,DUS,HAM,9038,2020-11-26 19:15:00,1456708477,372254283,"186,16"
19/11/2020 00:00:00,6,9,MUC,DTM,4065,2020-11-23 08:35:00,1844575612,372148593,"333,27"
04/02/2020 00:00:00,4,1,STR,TXL,2010,2020-03-17 07:55:00,-1042282289,357350896,"34,91"
29/10/2019 00:00:00,3,9,PMI,LEJ,6800,2020-08-01 16:10:00,-628517276,345802795,"139,99"
06/11/2020 00:00:00,4,1,BER,CGN,21,2020-11-25 19:50:00,513345157,371886867,"47,4"
12/11/2020 00:00:00,6,9,BER,DUS,8042,2020-11-26 14:55:00,1762582864,371983895,"78,96"
11/11/2020 00:00:00,4,1,BER,STR,2005,2020-11-26 20:30:00,182691604,371974282,"103,44"
17/10/2020 00:00:00,4,1,MUC,DUS,9091,2020-11-26 19:25:00,621031272,371750034,"60,78"
04/02/2020 00:00:00,3,7,DUS,VIE,9788,2020-04-16 13:05:00,188730686,357315088,"54,99"
16/11/2020 00:00:00,3,0,HAM,STR,7048,2020-11-26 18:50:00,-855210112,372027403,"266,37"
04/11/2020 00:00:00,9,1,BER,CGN,7,2020-11-24 19:50:00,1565402619,371920647,"98,27"
18/11/2020 00:00:00,5,0,MUC,CGN,87,2020-11-25 20:40:00,98197540,372097544,"137,06"
14/01/2020 00:00:00,3,9,MXP,DUS,9827,2020-03-04 09:15:00,-1420005611,360129004,"163,94"
17/11/2020 00:00:00,3,0,BER,CGN,21,2020-11-26 19:50:00,698717598,372067068,"193,1"
14/10/2020 00:00:00,6,9,BER,DUS,9049,2020-11-26 08:10:00,131934113,371408310,"55,17"
18/11/2020 00:00:00,6,9,MUC,CGN,81,2020-11-25 08:50:00,1452189169,372109886,"107,75"
04/11/2020 00:00:00,6,9,MUC,CGN,81,2020-11-26 08:50:00,-1090306668,372260295,"203,96"
06/10/2020 00:00:00,4,1,STR,BER,8001,2020-11-25 08:15:00,-1646132411,371054235,"63,78"
27/10/2020 00:00:00,9,1,DUS,LHR,9462,2020-11-26 18:10:00,1641669655,371690191,"54,13"
28/07/2020 00:00:00,10,8,PMI,LEJ,6800,2020-08-01 16:10:00,-60806699,368231589,"159,0"
21/11/2020 00:00:00,3,6,PMI,STR,2583,2020-11-26 12:45:00,2127387102,372183079,"87,49"
17/09/2020 00:00:00,4,1,TXL,CGN,7,2020-10-25 18:25:00,137972795,370434337,"30,73"
21/11/2020 00:00:00,4,1,CGN,MUC,86,2020-11-26 18:55:00,-1494798528,372184041,"247,68"
05/11/2020 00:00:00,6,9,DUS,LHR,9462,2020-11-15 18:10:00,854884331,371876948,"63,43"
21/10/2020 00:00:00,4,1,DUS,PMI,9580,2020-10-30 11:00:00,431794844,371574738,"144,99"
02/11/2020 00:00:00,3,7,HAM,STR,2045,2020-11-23 08:50:00,-537740336,371859411,"238,54"
16/09/2020 00:00:00,4,1,DTM,MUC,4062,2020-11-26 18:30:00,292489090,370389256,"48,4"
07/11/2020 00:00:00,3,7,DUS,LPA,9542,2020-11-26 10:50:00,-1042316935,371902645,"113,99"
18/11/2020 00:00:00,6,9,STR,HAM,2036,2020-11-23 16:10:00,-1942988785,372109254,"178,09"
17/11/2020 00:00:00,4,1,LIS,CGN,603,2020-11-23 13:50:00,-2023653466,372088971,"65,3"
19/11/2020 00:00:00,3,9,STR,HAM,7049,2020-11-26 20:45:00,964467960,372147336,"323,27"
17/11/2020 00:00:00,4,1,STR,HAM,2044,2020-11-26 06:25:00,826939468,372061621,"140,75"
01/02/2020 00:00:00,9,1,DUS,MXP,9824,2020-03-01 14:00:00,1906352020,357064826,"31,99"
26/11/2020 00:00:00,4,1,BER,HER,8678,2021-05-27 06:10:00,-566637371,372320867,"137,99"
09/11/2020 00:00:00,9,1,PMI,STR,2583,2020-11-26 12:45:00,1381598174,371928955,"73,99"
23/11/2020 00:00:00,3,6,CGN,MUC,86,2020-11-26 18:55:00,1454986729,372212971,"237,06"
22/10/2020 00:00:00,4,1,HAM,STR,7048,2020-11-26 18:50:00,-1309445890,371966921,"239,2"
25/11/2020 00:00:00,6,9,CGN,MUC,86,2020-11-26 18:55:00,516406327,372267580,"247,06"
05/11/2020 00:00:00,6,9,LHR,DUS,9463,2020-11-10 19:30:00,-1421262962,371877013,"118,57"
30/10/2020 00:00:00,9,1,DUS,DRS,9022,2020-11-26 18:20:00,-24408438,372006550,"66,25"
14/10/2020 00:00:00,9,1,DUS,LPA,9542,2020-11-15 06:45:00,911944082,371823040,"132,99"
20/11/2020 00:00:00,6,9,BER,DUS,8046,2020-11-25 18:35:00,1374285298,372165999,"275,85"
14/10/2020 00:00:00,7,3,BRE,STR,2031,2020-11-02 08:05:00,1310694545,371405895,"129,31"
05/03/2020 00:00:00,4,1,DUS,FUE,9552,2020-03-23 07:55:00,15565838,360750403,"95,26"
11/10/2019 00:00:00,4,1,DUS,VRA,1130,2020-01-01 13:50:00,-429917070,343478957,"355,69"
21/09/2020 00:00:00,9,1,CGN,BER,24,2020-11-23 07:10:00,621156630,371719796,"50,85"
09/10/2020 00:00:00,6,9,CGN,BER,8071,2020-11-23 15:50:00,1156963392,371194786,"48,78"
29/10/2020 00:00:00,6,9,PMI,DUS,9581,2020-11-26 14:25:00,307024905,371746388,"62,99"
22/10/2020 00:00:00,4,1,DUS,LPA,9542,2020-11-12 10:50:00,1474041649,371804208,"115,99"
16/11/2020 00:00:00,6,9,MUC,DUS,9091,2020-11-26 19:25:00,1811555138,372026241,"316,03"
23/11/2020 00:00:00,6,9,BER,STR,8006,2020-11-26 18:40:00,-1381059585,372207625,"189,65"
19/11/2020 00:00:00,6,9,BER,DUS,9049,2020-11-26 08:10:00,-319869433,372114237,"285,85"
16/02/2020 00:00:00,4,1,DUS,BCN,9442,2020-05-20 16:50:00,61483834,358908172,"164,99"
29/11/2019 00:00:00,9,1,STR,SKG,2682,2020-03-24 10:25:00,-378835015,349681452,"31,3"
11/12/2019 00:00:00,4,1,OTP,DUS,9793,2020-01-12 12:25:00,282502396,350932709,"63,99"
08/11/2020 00:00:00,8,5,DUS,MUC,9090,2020-11-26 17:30:00,-70141064,371906063,"41,57"
09/11/2020 00:00:00,5,0,STR,HAM,7049,2020-11-26 20:45:00,1091449829,371919237,"231,89"
23/09/2020 00:00:00,4,1,BER,CGN,8058,2020-11-11 06:20:00,1972517533,371745853,"38,78"
11/11/2020 00:00:00,6,9,CGN,MUC,86,2020-11-26 18:55:00,-2058455980,371961732,"90,51"
31/08/2020 00:00:00,3,0,DUS,BER,9048,2020-11-23 06:20:00,-1476896364,371723579,"59,47"
25/11/2020 00:00:00,4,1,DUS,FUE,9552,2020-11-26 07:20:00,-594229724,372261609,"111,99"
22/10/2020 00:00:00,3,0,BER,CGN,9,2020-11-26 15:15:00,-505782874,371592591,"55,16"
24/11/2020 00:00:00,6,9,DUS,PMI,9580,2020-11-26 11:15:00,60747474,372224543,"288,07"
11/11/2020 00:00:00,4,1,FUE,DUS,9553,2020-11-26 11:50:00,353425529,372195876,"151,15"
25/11/2020 00:00:00,4,1,STR,LHR,2464,2020-11-26 17:05:00,-136674157,372287076,"232,99"
12/11/2020 00:00:00,10,8,PMI,DUS,9581,2020-11-26 14:25:00,1807070028,371982871,"62,0"
21/01/2020 00:00:00,3,0,TXL,STR,2003,2020-03-20 08:05:00,-1750952644,362132867,"51,72"
22/11/2020 00:00:00,4,1,HAM,LHR,7460,2020-11-26 12:35:00,-645925949,372192813,"184,99"
30/09/2020 00:00:00,10,8,HAM,PMI,7580,2020-10-02 11:30:00,-1188715868,370819490,"162,9"
22/11/2020 00:00:00,9,1,BER,STR,2011,2020-11-24 08:30:00,-346390074,372191372,"137,92"
12/02/2020 00:00:00,6,9,PMI,HAM,7587,2020-10-10 09:30:00,-621339361,370644176,"174,99"
22/11/2020 00:00:00,10,8,FUE,DUS,9553,2020-11-26 11:50:00,44117282,372189869,"135,0"
21/10/2020 00:00:00,3,0,HAM,STR,2045,2020-11-23 08:50:00,131245916,371561148,"162,92"
02/11/2020 00:00:00,6,9,TFS,DUS,9559,2020-11-25 16:30:00,-237515344,371813299,"174,99"
10/11/2020 00:00:00,6,9,DUS,PMI,9580,2020-11-26 11:15:00,-1473750170,371949919,"86,24"
04/07/2020 00:00:00,10,8,DUS,OLB,9844,2020-07-08 06:05:00,-950539120,366984711,"155,9"
12/10/2020 00:00:00,3,7,CGN,BER,20,2020-11-26 18:05:00,67428138,371588268,"38,78"
05/11/2020 00:00:00,9,1,BER,STR,2021,2020-11-22 16:40:00,-689745538,371876019,"63,78"
28/10/2020 00:00:00,4,1,STR,PMI,2582,2020-11-26 10:00:00,-636043653,371700890,"39,99"
06/10/2020 00:00:00,9,1,BER,STR,2011,2020-11-24 08:30:00,-1810929330,371723317,"38,78"
23/11/2020 00:00:00,3,6,VIE,DUS,9755,2020-11-26 09:30:00,-370359661,372199617,"134,99"
22/11/2020 00:00:00,10,8,FUE,DUS,9553,2020-11-26 11:50:00,1551885939,372189860,"120,0"
18/11/2020 00:00:00,4,1,DUS,BER,9042,2020-11-26 14:30:00,1342109896,372089223,"56,59"
12/11/2020 00:00:00,9,1,DUS,BER,9042,2020-11-26 14:30:00,-1971549383,371980629,"68,96"
27/11/2019 00:00:00,7,3,DUS,BLQ,9834,2020-09-02 14:00:00,-947641031,368578464,"102,99"
16/09/2019 00:00:00,4,1,LHR,DUS,9469,2020-09-19 08:05:00,2095700742,368660644,"35,08"
11/12/2019 00:00:00,4,1,DUS,HAM,7065,2020-01-12 20:45:00,282502396,353564884,"16,0"
04/12/2019 00:00:00,9,1,STR,PMI,2582,2020-03-12 10:00:00,1511790432,350280061,"84,99"
23/11/2020 00:00:00,10,8,PMI,STR,2583,2020-11-26 12:45:00,1281705820,372211334,"60,0"
11/11/2020 00:00:00,6,9,CGN,MUC,86,2020-11-26 18:55:00,-2058455980,371961736,"90,51"
26/11/2020 00:00:00,9,1,HAM,CGN,31,2020-11-26 17:40:00,-1579642924,372292626,"62,37"
25/10/2020 00:00:00,4,1,LPA,DUS,9543,2020-11-26 15:25:00,-561045684,371652589,"113,99"
06/10/2020 00:00:00,3,0,HAM,STR,2041,2020-11-25 16:50:00,781883982,371742639,"73,27"
17/09/2019 00:00:00,7,3,VIE,DUS,9753,2020-09-20 20:10:00,1709312900,341082829,"73,87"
19/11/2020 00:00:00,4,1,LHR,STR,2465,2020-11-26 18:35:00,398224967,372119372,"152,99"
16/11/2020 00:00:00,5,0,STR,HAM,7073,2020-11-26 15:50:00,126402733,372021193,"314,65"
07/11/2020 00:00:00,3,6,DUS,HAM,9030,2020-11-26 07:00:00,-2147111106,371900210,"64,65"
30/07/2020 00:00:00,7,1,IBZ,HAM,7515,2020-08-09 09:55:00,-1502134811,368319625,"48,0"
12/11/2020 00:00:00,3,6,CGN,FUE,242,2020-11-21 12:30:00,851218997,371992311,"82,82"
17/11/2020 00:00:00,4,1,LIS,CGN,603,2020-11-23 13:50:00,-615974512,372087508,"65,3"
16/10/2020 00:00:00,3,0,DUS,DRS,9022,2020-11-26 18:20:00,910893926,371451597,"171,54"
20/11/2020 00:00:00,3,0,MUC,DUS,9091,2020-11-26 19:25:00,1031292042,372163684,"202,58"
22/11/2020 00:00:00,10,8,DUS,LPA,9542,2020-11-26 10:50:00,-1466100878,372189163,"144,9"
24/10/2020 00:00:00,4,1,BER,STR,8004,2020-11-26 14:45:00,1487991883,371635681,"47,41"
13/11/2020 00:00:00,6,9,HAM,DUS,9031,2020-11-26 08:35:00,-1669300100,371996435,"298,78"
22/11/2020 00:00:00,10,8,FUE,DUS,9553,2020-11-26 11:50:00,1458613616,372189870,"135,0"
24/11/2020 00:00:00,3,6,LHR,DUS,9469,2020-11-26 08:05:00,1565843203,372219802,"156,21"
23/11/2020 00:00:00,3,0,HAM,CGN,31,2020-11-26 17:40:00,-733333373,372197041,"180,16"
20/11/2020 00:00:00,6,9,STR,BER,8005,2020-11-25 16:45:00,-102133336,372162888,"327,58"
19/11/2020 00:00:00,3,0,DUS,MUC,9090,2020-11-26 17:30:00,1445291915,372113604,"306,03"
27/10/2020 00:00:00,5,0,DUS,MUC,9090,2020-11-26 17:30:00,2146193560,371724075,"159,47"
13/11/2020 00:00:00,4,1,PMI,DUS,9581,2020-11-26 14:25:00,1870040147,371996723,"84,99"
02/11/2020 00:00:00,4,1,MUC,DUS,9091,2020-11-26 19:25:00,-1139123727,371817677,"73,27"
10/09/2020 00:00:00,4,1,STR,HAM,2090,2020-11-26 14:55:00,-1155929810,372295181,"149,99"
22/10/2020 00:00:00,4,1,LPA,DUS,9543,2020-11-26 15:25:00,1474041649,371804205,"179,49"
01/11/2020 00:00:00,4,1,DUS,LHR,9462,2020-11-15 18:10:00,-1422389967,371808926,"54,99"
14/02/2020 00:00:00,4,1,DUS,BCN,9440,2020-03-18 06:35:00,-191310477,358772479,"92,26"
17/11/2020 00:00:00,4,1,DUS,HAM,9038,2020-11-26 19:15:00,-451180934,372068177,"160,3"
13/11/2020 00:00:00,6,9,DUS,MUC,9080,2020-11-26 06:40:00,510586178,371994687,"116,37"
20/08/2020 00:00:00,4,1,DUS,SKG,9654,2020-08-30 06:50:00,-1550831757,369391687,"29,73"
03/08/2020 00:00:00,4,1,DUS,TXL,9044,2020-10-09 18:50:00,-149556136,368552823,"10,92"
18/11/2020 00:00:00,6,9,CGN,MUC,86,2020-11-26 18:55:00,-994927241,372148678,"306,03"
23/11/2020 00:00:00,6,9,BER,DUS,8046,2020-11-24 18:35:00,-300460623,372200734,"165,16"
20/11/2020 00:00:00,6,9,DUS,LHR,9468,2020-11-24 06:50:00,-683405732,372180638,"124,99"
24/11/2020 00:00:00,6,9,LHR,HAM,7461,2020-11-26 14:05:00,160278339,372253172,"201,26"
20/11/2020 00:00:00,6,9,HAM,STR,2045,2020-11-24 08:30:00,-857789757,372163313,"333,27"
25/08/2020 00:00:00,4,1,ZRH,DUS,9763,2020-11-26 09:20:00,832262160,371765821,"107,76"
12/11/2020 00:00:00,3,8,FUE,DUS,9553,2020-11-26 11:50:00,-105510750,371983738,"143,0"
02/11/2020 00:00:00,4,1,BER,STR,8004,2020-11-26 14:45:00,506053999,371819257,"63,78"
23/11/2020 00:00:00,9,1,DUS,BER,9042,2020-11-26 14:30:00,92646826,372203748,"112,06"
09/10/2020 00:00:00,4,1,HAM,STR,2037,2020-11-23 14:20:00,834065061,371743698,"93,96"
20/11/2020 00:00:00,4,1,LHR,DUS,9469,2020-11-26 08:05:00,-1348794070,372178860,"144,99"
09/11/2020 00:00:00,4,1,DUS,PMI,9584,2020-11-14 13:00:00,-280839088,371927158,"54,99"
10/11/2020 00:00:00,4,1,HAM,STR,7048,2020-11-26 18:50:00,-1847595033,371949129,"172,23"
02/07/2020 00:00:00,4,1,AMS,HAM,7185,2020-07-31 20:15:00,-678554196,366818074,"29,99"
30/10/2020 00:00:00,9,1,STR,PMI,2582,2020-11-05 10:00:00,-1921296363,371784603,"108,99"
06/11/2020 00:00:00,4,1,HAM,SKG,7658,2020-11-21 07:35:00,1990867006,371890927,"60,75"
25/11/2020 00:00:00,4,1,BER,CGN,7,2020-11-26 17:10:00,1301149296,372260508,"236,2"
16/11/2020 00:00:00,6,9,CGN,BER,6,2020-11-26 15:25:00,1186780657,372056617,"327,58"
04/11/2020 00:00:00,4,1,CGN,BER,8,2020-11-26 13:30:00,-1089496122,372085511,"103,44"
06/07/2020 00:00:00,2,8,BER,STR,2007,2020-11-08 20:10:00,1667171776,367080514,"28,57"
20/11/2020 00:00:00,6,9,DUS,VIE,9754,2020-11-25 07:15:00,-890488650,372201228,"174,99"
05/10/2020 00:00:00,4,1,DUS,DRS,9022,2020-11-26 18:20:00,-167309975,371013397,"73,27"
22/11/2020 00:00:00,10,8,DUS,LPA,9542,2020-11-26 10:50:00,-620790736,372189172,"124,9"
25/11/2020 00:00:00,4,1,DUS,BER,9042,2020-11-26 14:30:00,-1374210701,372285284,"30,87"
25/07/2020 00:00:00,4,1,DUS,LPA,9542,2020-11-15 06:45:00,2054559560,368129092,"194,99"
17/02/2020 00:00:00,3,0,HAM,CGN,49,2020-08-09 18:40:00,-1262644187,359010108,"63,78"
13/11/2020 00:00:00,3,0,HAM,STR,7042,2020-11-24 14:50:00,-1029593706,372001627,"111,2"
22/11/2020 00:00:00,10,8,LPA,DUS,9543,2020-11-26 15:25:00,-659806801,372192007,"100,0"
13/11/2020 00:00:00,6,9,BER,DUS,9049,2020-11-23 08:10:00,-1822581744,371995531,"328,96"
04/10/2020 00:00:00,4,1,CGN,BER,20,2020-11-26 18:05:00,-1179669022,371569254,"73,27"
23/11/2020 00:00:00,3,7,DUS,LHR,9462,2020-11-26 18:10:00,1371723446,372207650,"204,99"
20/11/2020 00:00:00,3,0,STR,BRE,2030,2020-11-23 06:20:00,658944536,372175991,"148,2"
20/11/2020 00:00:00,3,7,DUS,BER,8047,2020-11-24 20:30:00,-1835448973,372178875,"103,44"
18/11/2020 00:00:00,6,9,CGN,BER,6,2020-11-25 15:25:00,1720785875,372090527,"147,92"
17/02/2020 00:00:00,3,0,HAM,STR,2041,2020-10-08 17:05:00,-657647129,364366007,"64,65"
26/11/2020 00:00:00,8,5,DUS,BER,8047,2020-11-26 20:30:00,676626089,372319266,"49,84"
23/11/2020 00:00:00,6,9,DUS,ZRH,9762,2020-11-26 07:25:00,1762901853,372205333,"274,99"
11/11/2020 00:00:00,4,1,LPA,DUS,9543,2020-11-26 15:25:00,1200528047,372181333,"130,39"
19/10/2020 00:00:00,9,1,PMI,DUS,9581,2020-11-26 14:25:00,1481989595,371799703,"130,99"
19/11/2020 00:00:00,3,0,DUS,BER,8047,2020-11-26 20:30:00,-1122976382,372112583,"122,88"
11/11/2020 00:00:00,6,9,STR,LHR,2464,2020-11-26 17:05:00,-1603716420,371967383,"114,66"
03/11/2020 00:00:00,5,0,BER,STR,2003,2020-11-23 08:05:00,1663940205,371832834,"154,3"
