BookingDate,DistributionChannelId,CustomerGroupId,Origin,Destination,FlightNumber,FlightDate,BookingId,SegmentId,Revenue
21/10/2020 00:00:00,6,9,VIE,DUS,9755,2020-11-26 09:30:00,-1359407672,371576187,"74,99"
06/02/2020 00:00:00,4,1,SPU,CGN,969,2020-03-13 09:25:00,331795964,357656996,"41,64"
26/10/2020 00:00:00,9,1,PMI,STR,2583,2020-11-26 12:45:00,-2132034561,371672216,"39,99"
29/09/2020 00:00:00,10,8,HAM,SKG,7658,2020-10-03 13:30:00,151379421,370795616,"172,9"
18/11/2020 00:00:00,6,9,STR,BER,8005,2020-11-26 16:45:00,1459823379,372108788,"337,58"
17/11/2020 00:00:00,9,1,PMI,STR,2583,2020-11-26 12:45:00,867915367,372089032,"144,99"
18/11/2020 00:00:00,3,0,STR,HAM,2044,2020-11-26 06:25:00,-2073301615,372107775,"168,09"
29/10/2020 00:00:00,4,1,DRS,DUS,9029,2020-11-23 11:50:00,1216424526,371729870,"124,99"
03/11/2020 00:00:00,6,9,DUS,MUC,9080,2020-11-26 06:40:00,80434203,371836925,"47,41"
22/11/2020 00:00:00,10,8,DUS,LPA,9542,2020-11-26 10:50:00,194977023,372189224,"133,9"
12/11/2020 00:00:00,7,3,STR,AJR,5598,2020-11-23 10:55:00,1538400752,371988129,"205,06"
20/11/2020 00:00:00,9,1,DUS,BER,8043,2020-11-26 16:45:00,-399071552,372259566,"231,89"
21/10/2020 00:00:00,3,0,BER,STR,2011,2020-11-24 08:30:00,-503792996,371998677,"141,37"
20/11/2020 00:00:00,6,9,MUC,DTM,4063,2020-11-26 20:20:00,532961716,372164744,"159,47"
23/11/2020 00:00:00,4,1,CGN,MUC,80,2020-11-25 07:00:00,-1705196620,372195786,"160,3"
12/11/2020 00:00:00,4,1,STR,PMI,2582,2020-11-19 10:00:00,1009826000,371980820,"150,99"
27/10/2020 00:00:00,10,8,DUS,FUE,9552,2020-11-26 07:20:00,-1394385753,371687700,"128,9"
16/11/2020 00:00:00,3,0,BER,CGN,21,2020-11-26 19:50:00,-138030938,372020919,"175,85"
18/11/2020 00:00:00,6,9,DUS,ZRH,9762,2020-11-26 07:25:00,547519688,372094150,"154,99"
27/02/2020 00:00:00,3,0,TXL,STR,2003,2020-03-20 08:05:00,-921124423,362132901,"88,23"
20/11/2020 00:00:00,6,9,DTM,MUC,4062,2020-11-26 18:30:00,-533728796,372179536,"333,27"
22/11/2020 00:00:00,10,8,DUS,PMI,9580,2020-11-26 11:15:00,153174353,372189429,"72,9"
22/11/2020 00:00:00,10,8,FUE,DUS,9553,2020-11-26 11:50:00,-1587066144,372189859,"145,0"
05/11/2020 00:00:00,6,9,CGN,BER,24,2020-11-23 07:10:00,1907285512,371883273,"100,51"
04/03/2020 00:00:00,3,6,DUS,BCN,9442,2020-05-20 16:50:00,1026741817,364028966,"207,49"
19/11/2020 00:00:00,4,1,DRS,DUS,9023,2020-11-26 20:10:00,1034293116,372119354,"225,27"
02/11/2019 00:00:00,4,1,LYS,DUS,9417,2020-02-21 20:15:00,2023069535,346231064,"33,44"
08/11/2020 00:00:00,6,9,HAM,ZRH,7760,2020-11-26 06:50:00,976905116,371910191,"84,99"
31/10/2020 00:00:00,4,1,STR,LHR,2464,2020-11-26 17:05:00,1944362567,372109182,"153,59"
18/11/2020 00:00:00,4,1,DUS,BER,9040,2020-11-25 14:00:00,1091598847,372095325,"124,13"
01/09/2020 00:00:00,4,1,DUS,ALC,9530,2020-10-06 06:30:00,492344299,370579477,"77,2"
15/11/2020 00:00:00,3,6,DUS,LHR,9462,2020-11-15 18:10:00,1905740997,372015864,"129,99"
30/10/2020 00:00:00,4,1,CGN,BER,6,2020-11-26 15:25:00,-1177021975,371787804,"116,37"
10/11/2020 00:00:00,9,1,STR,BER,8001,2020-11-26 08:15:00,1869793005,371958690,"120,68"
17/11/2020 00:00:00,4,1,MUC,DUS,9091,2020-11-26 19:25:00,433335207,372068941,"197,41"
19/10/2020 00:00:00,4,1,HAM,STR,7048,2020-11-24 18:35:00,668685648,371743747,"56,03"
11/11/2020 00:00:00,4,1,DUS,PMI,9580,2020-11-26 11:15:00,1636191577,371971398,"54,99"
22/11/2020 00:00:00,10,8,FUE,DUS,9553,2020-11-26 11:50:00,789091963,372189875,"135,0"
16/09/2020 00:00:00,4,1,ZRH,HAM,7765,2020-10-19 20:40:00,828632860,370390035,"22,36"
20/11/2020 00:00:00,3,0,BER,DUS,9043,2020-11-26 16:25:00,-877651645,372159388,"175,85"
06/11/2020 00:00:00,6,9,DUS,VIE,9754,2020-11-26 07:15:00,-891658677,371893100,"94,99"
25/11/2020 00:00:00,4,1,BER,STR,8000,2020-11-26 06:20:00,-848014070,372262539,"172,41"
22/11/2020 00:00:00,6,9,HAM,ZRH,7760,2020-11-26 06:50:00,1029551357,372191178,"303,85"
05/11/2020 00:00:00,9,1,CGN,MUC,80,2020-11-26 07:00:00,-2033000776,371865489,"124,99"
19/11/2020 00:00:00,5,0,HAM,STR,2045,2020-11-26 08:20:00,-700212296,372149111,"197,4"
13/11/2020 00:00:00,6,9,STR,BER,8007,2020-11-26 20:35:00,945043335,371999671,"172,41"
18/05/2020 00:00:00,4,1,DUS,MUC,9090,2020-11-26 17:30:00,1252090482,371260904,"73,27"
24/11/2020 00:00:00,5,0,BER,STR,8000,2020-11-26 06:20:00,1633236439,372220859,"155,16"
13/11/2020 00:00:00,4,1,CGN,BER,6,2020-11-25 15:25:00,-985777449,372002018,"146,54"
29/12/2019 00:00:00,3,6,HAM,PMI,7580,2020-10-02 11:30:00,-1914096849,352238511,"254,99"
26/11/2020 00:00:00,4,1,FUE,DUS,9553,2020-11-26 11:50:00,-1049301146,372288610,"126,99"
09/10/2020 00:00:00,6,9,DUS,ARN,9216,2020-11-02 10:30:00,712507417,371203821,"114,99"
20/11/2020 00:00:00,3,0,BER,DUS,9049,2020-11-26 08:10:00,1271082896,372180456,"163,78"
20/11/2020 00:00:00,3,6,STR,LHR,2464,2020-11-26 17:05:00,-54002164,372179837,"32,0"
15/09/2020 00:00:00,4,1,DRS,DUS,9029,2020-11-23 11:50:00,-1609146791,370325052,"133,75"
02/10/2020 00:00:00,4,1,STR,HAM,2042,2020-11-04 18:25:00,1528952709,371703620,"145,68"
29/11/2019 00:00:00,4,1,LYS,DUS,9417,2020-03-08 20:05:00,1399816303,349622798,"27,61"
05/11/2020 00:00:00,6,9,DUS,MUC,9090,2020-11-26 17:30:00,-380185534,372291358,"262,92"
20/11/2020 00:00:00,6,9,MXP,DUS,9821,2020-11-26 20:25:00,477694402,372165818,"424,99"
09/11/2020 00:00:00,6,9,VIE,DUS,9755,2020-11-24 09:30:00,-1789611756,371926978,"104,99"
16/02/2020 00:00:00,4,1,DUS,MXP,9824,2020-03-01 14:00:00,-809311340,358893028,"64,99"
01/11/2020 00:00:00,6,9,DUS,DRS,9022,2020-11-26 18:20:00,1193317520,371843080,"41,25"
29/10/2020 00:00:00,4,1,DUS,DRS,9022,2020-11-26 18:20:00,1216424526,371729871,"124,99"
04/02/2020 00:00:00,4,1,STR,TXL,2010,2020-03-17 07:55:00,-1042282289,357350894,"38,94"
23/02/2020 00:00:00,4,1,PMI,STR,2583,2020-11-26 12:45:00,11289008,371954711,"177,99"
23/11/2020 00:00:00,6,9,LHR,DUS,9463,2020-11-26 19:30:00,-1218834991,372195854,"168,18"
23/10/2020 00:00:00,3,6,DUS,ACE,9554,2020-11-14 10:50:00,480346429,371615431,"42,6"
18/11/2020 00:00:00,4,1,HAM,CGN,31,2020-11-26 17:40:00,-307191968,372104449,"18,37"
20/11/2020 00:00:00,6,9,HAM,STR,2045,2020-11-23 08:50:00,-695459888,372164741,"333,27"
19/07/2020 00:00:00,3,8,PMI,HAM,7581,2020-09-13 15:00:00,2014061173,367847953,"99,54"
27/10/2020 00:00:00,4,1,FUE,DUS,9553,2020-11-26 11:50:00,395376053,371698450,"108,99"
06/10/2020 00:00:00,9,1,STR,BER,8007,2020-11-26 20:35:00,-1810929330,371029043,"47,41"
23/11/2020 00:00:00,4,1,LHR,HAM,7461,2020-11-26 14:05:00,-287592321,372202391,"213,9"
16/11/2020 00:00:00,4,1,STR,HAM,7049,2020-11-26 20:45:00,990283659,372054802,"36,5"
23/11/2020 00:00:00,4,1,DUS,BER,9040,2020-11-25 14:00:00,-1495393855,372198707,"141,37"
20/06/2020 00:00:00,4,1,CGN,TXL,8055,2020-08-20 20:10:00,753865882,367220374,"14,01"
03/07/2020 00:00:00,3,6,CGN,PMI,578,2020-07-06 18:05:00,-1091927354,366842288,"224,99"
20/11/2020 00:00:00,6,9,HAM,DUS,9031,2020-11-24 08:35:00,1983412553,372158135,"143,61"
19/11/2020 00:00:00,6,9,BER,STR,2011,2020-11-24 08:30:00,1228462536,372116857,"155,16"
17/11/2020 00:00:00,2,1,STR,HAM,2044,2020-11-26 06:25:00,69262160,372061623,"140,75"
13/11/2020 00:00:00,10,8,DUS,FUE,9552,2020-11-26 07:20:00,191022489,371998206,"176,9"
20/11/2020 00:00:00,3,0,BER,DUS,8046,2020-11-26 18:35:00,1199883207,372163009,"122,88"
05/11/2020 00:00:00,4,1,DUS,MUC,9090,2020-11-26 17:30:00,-167042237,371868237,"116,37"
07/03/2020 00:00:00,9,1,STR,TXL,2020,2020-03-16 18:15:00,1556116325,361144955,"54,61"
12/10/2020 00:00:00,6,9,DUS,MUC,9090,2020-11-26 17:30:00,94426378,371247948,"57,41"
21/06/2020 00:00:00,4,1,DUS,AGP,9536,2020-08-23 06:35:00,-1875497172,366283533,"136,36"
20/11/2020 00:00:00,6,9,DUS,VIE,9754,2020-11-26 07:15:00,-51512869,372179430,"234,99"
22/11/2020 00:00:00,4,1,PMI,STR,2583,2020-11-26 12:45:00,200818785,372189554,"303,99"
09/11/2020 00:00:00,4,1,DUS,BER,9042,2020-11-26 14:30:00,583796189,371921461,"89,65"
12/11/2020 00:00:00,5,0,DTM,MUC,4062,2020-11-26 18:30:00,1452456060,371987570,"128,44"
05/11/2020 00:00:00,4,1,BER,DUS,8046,2020-11-26 18:35:00,2132682073,371875549,"158,61"
13/10/2020 00:00:00,5,0,BER,DUS,9049,2020-11-25 08:10:00,-346555321,371288375,"116,37"
24/11/2020 00:00:00,3,6,STR,BER,8005,2020-11-26 16:45:00,-1043106163,372218329,"17,5"
04/11/2020 00:00:00,6,9,DUS,MUC,9090,2020-11-26 17:30:00,625292162,371853197,"376,37"
25/11/2020 00:00:00,9,1,VIE,DUS,9755,2020-11-26 09:30:00,-911038064,372269425,"164,99"
22/11/2020 00:00:00,10,8,DUS,FUE,9552,2020-11-26 07:20:00,1787857146,372188529,"126,9"
16/11/2020 00:00:00,3,0,STR,HAM,2042,2020-11-22 17:40:00,-1597459793,372027646,"93,96"
26/10/2020 00:00:00,6,9,DUS,PMI,9580,2020-11-26 11:15:00,1861613747,371787229,"74,99"
15/11/2020 00:00:00,4,1,BER,STR,2005,2020-11-26 20:30:00,2132064067,372013590,"103,44"
11/11/2020 00:00:00,6,9,MUC,DUS,9081,2020-11-26 08:35:00,744092726,371978947,"25,84"
17/11/2020 00:00:00,3,0,STR,HAM,7043,2020-11-24 16:40:00,-1771627149,372069520,"162,92"
13/11/2020 00:00:00,4,1,PMI,DUS,9581,2020-11-26 14:25:00,457657191,372003684,"206,99"
25/11/2020 00:00:00,8,5,STR,PMI,2582,2020-11-26 10:00:00,-1147816221,372286167,"38,06"
23/01/2020 00:00:00,4,1,LYS,DUS,9413,2020-08-31 13:00:00,-261429108,366856514,"49,99"
20/11/2020 00:00:00,6,9,DUS,MUC,9080,2020-11-23 06:40:00,-1436707312,372179120,"376,37"
19/07/2020 00:00:00,3,6,DUS,TXL,9044,2020-07-23 19:00:00,2084637725,367869488,"28,33"
24/11/2020 00:00:00,6,9,BER,DUS,9049,2020-11-26 08:10:00,587253153,372252623,"182,41"
28/10/2020 00:00:00,3,6,BER,CGN,9,2020-11-26 15:15:00,-1019772551,371967578,"30,16"
10/09/2020 00:00:00,4,1,DUS,CPH,9246,2020-09-22 18:10:00,1827432,370511608,"64,99"
23/11/2020 00:00:00,9,1,PMI,DUS,9581,2020-11-26 14:25:00,882728003,372201319,"284,99"
15/11/2020 00:00:00,3,6,DUS,LPA,9542,2020-11-26 10:50:00,1957633196,372015213,"87,49"
18/11/2020 00:00:00,4,1,HAM,STR,7072,2020-11-26 13:55:00,338446746,372111108,"52,66"
21/11/2020 00:00:00,4,1,DUS,PMI,9580,2020-11-26 11:15:00,396917740,372182430,"168,99"
12/10/2020 00:00:00,3,0,DUS,MUC,9090,2020-11-25 17:30:00,-1473782229,371242727,"29,36"
22/11/2020 00:00:00,10,8,STR,PMI,2582,2020-11-26 10:00:00,-894840200,372194879,"72,9"
27/10/2020 00:00:00,6,9,DTM,MUC,4062,2020-11-26 18:30:00,1460201069,371682515,"83,27"
22/11/2020 00:00:00,9,1,STR,PMI,2582,2020-11-26 10:00:00,-1174673107,372192455,"144,99"
20/11/2020 00:00:00,9,1,STR,PMI,2582,2020-11-26 10:00:00,612323570,372157762,"83,99"
24/02/2020 00:00:00,9,1,DUS,TXL,9044,2020-10-09 18:50:00,-256397799,362759478,"30,16"
17/11/2020 00:00:00,6,9,ZRH,HAM,7761,2020-11-23 09:30:00,96207451,372064192,"405,72"
22/11/2020 00:00:00,9,1,DUS,BER,9042,2020-11-26 14:30:00,1136792057,372293988,"197,41"
26/11/2020 00:00:00,4,1,BER,DUS,8046,2020-11-26 18:35:00,1182341827,372303331,"227,58"
20/11/2020 00:00:00,4,1,BER,DUS,8046,2020-11-26 18:35:00,-391616819,372178438,"193,1"
01/06/2020 00:00:00,4,1,SKG,CGN,653,2020-07-22 15:05:00,1880270658,365317494,"142,99"
30/10/2020 00:00:00,9,1,DUS,PMI,9580,2020-11-02 11:00:00,-24408438,371776488,"63,74"
23/09/2020 00:00:00,7,1,BRI,STR,2851,2020-10-02 09:40:00,-1374374607,370594424,"64,0"
23/11/2020 00:00:00,3,0,DUS,BER,8047,2020-11-26 20:30:00,-1271375560,372202078,"175,85"
16/11/2020 00:00:00,4,1,DUS,LPA,9542,2020-11-26 10:50:00,-799879970,372049688,"123,15"
10/09/2020 00:00:00,9,1,CGN,VIE,756,2020-09-25 06:45:00,1844552838,370179983,"28,82"
12/11/2020 00:00:00,4,1,PMI,DUS,9581,2020-11-26 14:25:00,806556153,371981104,"108,99"
10/11/2020 00:00:00,3,6,DUS,LHR,9462,2020-11-15 18:10:00,1842769456,371949566,"101,99"
17/11/2020 00:00:00,4,1,CGN,MUC,86,2020-11-26 18:55:00,1527650320,372063729,"204,58"
06/02/2020 00:00:00,3,9,BER,DUS,9049,2020-11-24 08:10:00,1187564299,371726898,"60,11"
26/11/2020 00:00:00,8,5,ZRH,DUS,9763,2020-11-26 09:20:00,906376017,372288497,"49,31"
12/08/2020 00:00:00,3,8,DUS,IBZ,9540,2020-08-31 08:00:00,-285918250,369077260,"39,73"
17/11/2020 00:00:00,4,1,DUS,BER,8047,2020-11-26 20:30:00,319067073,372089030,"137,92"
11/10/2020 00:00:00,4,1,BER,STR,8004,2020-11-26 14:45:00,-1145508995,371224227,"38,78"
09/11/2020 00:00:00,6,9,DUS,MUC,9090,2020-11-26 17:30:00,1058331306,371929451,"143,61"
27/10/2020 00:00:00,9,1,CGN,MUC,80,2020-11-26 07:00:00,1489066622,371693747,"38,78"
03/11/2020 00:00:00,4,1,LPA,DUS,9543,2020-11-26 15:25:00,927398590,371839315,"161,99"
04/11/2020 00:00:00,4,1,CGN,BER,20,2020-11-26 18:05:00,-1746621182,371858638,"51,72"
20/11/2020 00:00:00,4,1,DUS,MUC,9090,2020-11-26 17:30:00,362458753,372166463,"366,37"
10/11/2020 00:00:00,4,1,DUS,MUC,9080,2020-11-26 06:40:00,-1354559138,371947633,"206,89"
13/11/2020 00:00:00,4,1,DUS,BER,9048,2020-11-26 06:20:00,2074624373,371994922,"86,2"
29/09/2020 00:00:00,10,8,HAM,SKG,7658,2020-10-03 13:30:00,1238055070,370795624,"172,9"
11/11/2020 00:00:00,4,1,MUC,DUS,9091,2020-11-26 19:25:00,1132660022,371975547,"137,06"
03/09/2020 00:00:00,3,7,FUE,DUS,9553,2020-11-26 11:50:00,1047007081,372111013,"150,82"
09/11/2020 00:00:00,3,0,STR,HAM,2044,2020-11-26 06:25:00,1868338193,371928049,"111,2"
13/11/2020 00:00:00,4,1,HAM,STR,7048,2020-11-26 18:50:00,-521028152,372000895,"33,25"
13/10/2020 00:00:00,3,6,DUS,BER,9042,2020-11-26 14:30:00,4366432,371815846,"38,78"
25/11/2020 00:00:00,4,1,BER,DUS,4736,2021-07-26 11:30:00,368748125,372288828,"68,02"
14/02/2020 00:00:00,6,9,MXP,DUS,9827,2020-08-12 09:00:00,-1669266609,366348216,"74,99"
16/11/2020 00:00:00,4,1,DUS,MXP,9820,2020-11-26 18:10:00,146211465,372024418,"144,99"
24/11/2020 00:00:00,6,9,ZRH,DUS,9763,2020-11-26 09:20:00,17650677,372216494,"295,19"
22/11/2020 00:00:00,10,8,DUS,LPA,9542,2020-11-26 10:50:00,1047138261,372189211,"117,9"
27/11/2019 00:00:00,7,3,BLQ,DUS,9837,2020-09-06 16:00:00,-947641031,368606533,"122,99"
29/12/2019 00:00:00,3,6,HAM,PMI,7580,2020-10-02 11:30:00,-1914096849,352238513,"163,99"
10/09/2020 00:00:00,4,1,STR,HAM,2090,2020-11-26 14:55:00,447389486,372295104,"149,99"
12/12/2019 00:00:00,4,1,HAM,CGN,49,2020-08-09 18:40:00,727933891,350945924,"38,78"
08/10/2020 00:00:00,4,1,PMI,STR,2583,2020-11-26 12:45:00,1804924289,371135167,"59,99"
19/11/2020 00:00:00,7,1,BER,STR,8006,2020-11-26 18:40:00,-140913057,372115852,"193,1"
24/06/2020 00:00:00,4,1,STR,HAM,7073,2020-11-26 15:50:00,534457977,371729265,"64,65"
17/11/2020 00:00:00,6,9,HAM,DUS,9031,2020-11-26 08:35:00,1632220367,372067735,"34,5"
18/11/2020 00:00:00,3,0,STR,HAM,7073,2020-11-26 15:50:00,118266233,372091570,"245,68"
15/11/2020 00:00:00,9,1,PMI,STR,2583,2020-11-26 12:45:00,573568348,372019758,"154,99"
07/06/2020 00:00:00,4,1,STR,HAM,2046,2020-08-15 11:25:00,-119940554,368892653,"46,54"
20/11/2020 00:00:00,3,0,MUC,DUS,9081,2020-11-26 08:35:00,1374793623,372285505,"223,27"
18/09/2020 00:00:00,4,1,STR,HAM,2090,2020-11-26 14:55:00,-280121940,372216791,"142,23"
20/11/2020 00:00:00,3,6,LPA,DUS,9543,2020-11-26 15:25:00,705366874,372180350,"104,99"
24/07/2020 00:00:00,9,1,CGN,HAM,32,2020-08-07 06:50:00,1963688777,368097503,"68,96"
05/11/2020 00:00:00,3,6,DUS,LHR,9462,2020-11-15 18:10:00,1156811833,371881174,"71,99"
10/11/2020 00:00:00,8,5,CGN,BER,20,2020-11-26 18:05:00,1833275149,371952075,"151,3"
01/11/2020 00:00:00,9,1,PMI,STR,2583,2020-11-26 12:45:00,1426213719,371803638,"61,99"
22/11/2020 00:00:00,10,8,DUS,FUE,9552,2020-11-26 07:20:00,851329959,372188566,"112,9"
12/09/2020 00:00:00,3,9,CTA,STR,2819,2020-11-22 09:55:00,1273102986,371420914,"105,55"
25/11/2020 00:00:00,4,1,LHR,DUS,9469,2020-11-26 08:05:00,-1374210701,372285285,"61,74"
24/11/2020 00:00:00,3,0,BER,STR,8006,2020-11-26 18:40:00,-2140088412,372218281,"189,65"
23/11/2020 00:00:00,3,6,ATH,DUS,9681,2020-11-26 11:25:00,-1497054763,372209624,"87,49"
06/11/2020 00:00:00,4,1,PMI,DUS,9581,2020-11-26 14:25:00,1431371637,371887774,"101,24"
22/02/2020 00:00:00,4,1,LYS,DUS,9415,2020-03-13 16:00:00,1684412884,359605567,"35,0"
28/10/2020 00:00:00,4,1,PMI,DUS,9581,2020-11-26 14:25:00,-1399611051,371702777,"39,99"
22/11/2020 00:00:00,10,8,DUS,FUE,9552,2020-11-26 07:20:00,-1097487367,372188535,"112,9"
22/11/2020 00:00:00,6,9,HAM,CGN,33,2020-11-23 08:35:00,315656432,372190409,"333,27"
27/11/2019 00:00:00,7,3,DUS,BLQ,9834,2020-09-02 14:00:00,-947641031,368578462,"102,99"
09/02/2020 00:00:00,4,1,ARN,HAM,7219,2020-10-12 13:30:00,625503217,358089654,"34,99"
19/11/2020 00:00:00,6,9,DTM,MUC,4062,2020-11-26 18:30:00,-474349510,372119374,"159,47"
12/11/2020 00:00:00,6,9,DUS,ZRH,9762,2020-11-26 07:25:00,6891298,371988317,"154,99"
24/11/2020 00:00:00,10,8,DUS,FUE,9552,2020-11-26 07:20:00,-1724750011,372227512,"77,9"
25/11/2020 00:00:00,3,6,PMI,STR,2583,2020-11-26 12:45:00,1332298271,372264715,"52,49"
29/09/2020 00:00:00,9,1,LHR,STR,2465,2020-11-26 18:35:00,2007273123,370802875,"74,99"
17/05/2020 00:00:00,3,6,STR,BRI,2850,2020-09-25 09:55:00,-76027095,368454347,"113,99"
01/11/2020 00:00:00,4,1,PMI,STR,2583,2020-11-26 12:45:00,587126692,371803602,"120,24"
12/11/2020 00:00:00,6,9,HAM,LHR,7460,2020-11-26 12:35:00,-1407137080,371984392,"28,92"
04/03/2020 00:00:00,4,1,CGN,TXL,8057,2020-03-10 08:50:00,-1516627173,360591624,"150,41"
24/11/2020 00:00:00,6,9,STR,HAM,2044,2020-11-26 06:25:00,-1657302335,372218636,"221,2"
19/11/2020 00:00:00,4,1,HAM,STR,7048,2020-11-23 18:00:00,-2021953369,372113882,"151,68"
17/06/2020 00:00:00,3,6,BUD,STR,2781,2020-06-22 12:45:00,1080969093,366134943,"107,2"
06/10/2020 00:00:00,9,1,CGN,BER,8051,2020-11-26 08:30:00,-1958712969,371719888,"38,78"
28/09/2020 00:00:00,10,8,HAM,PMI,7580,2020-10-02 11:30:00,-1069462155,370745642,"132,9"
26/11/2020 00:00:00,8,5,DUS,MUC,9090,2020-11-26 17:30:00,-292778424,372295193,"31,65"
18/11/2020 00:00:00,6,9,BER,CGN,7,2020-11-26 17:10:00,1983913704,372090342,"120,68"
14/09/2020 00:00:00,3,8,TXL,DUS,8046,2020-09-27 18:40:00,-520829056,370286677,"12,7"
02/08/2020 00:00:00,3,8,HAM,PMI,7588,2020-08-27 12:20:00,-58122520,368480927,"46,07"
07/08/2020 00:00:00,4,1,DUS,IBZ,9540,2020-08-15 15:25:00,1685926156,368827680,"29,73"
23/11/2020 00:00:00,4,1,STR,BER,8007,2020-11-26 20:35:00,-1441785748,372203512,"155,16"
18/11/2020 00:00:00,6,9,STR,HAM,7049,2020-11-26 20:45:00,1132511919,372107778,"376,37"
20/11/2020 00:00:00,6,9,BER,CGN,13,2020-11-25 08:00:00,-69053083,372165898,"182,41"
23/11/2020 00:00:00,3,6,STR,LHR,2464,2020-11-26 17:05:00,45027441,372211371,"32,0"
01/10/2020 00:00:00,6,9,DUS,DRS,9022,2020-11-26 18:20:00,-1492279936,370861363,"83,27"
19/01/2020 00:00:00,4,1,STR,TXL,2002,2020-03-16 06:10:00,1580370973,355279831,"30,24"
11/11/2020 00:00:00,9,1,PMI,STR,2583,2020-11-26 12:45:00,864251893,371962623,"160,74"
06/02/2020 00:00:00,7,3,CGN,HAM,34,2020-08-07 16:00:00,1427004573,357699983,"34,47"
20/11/2020 00:00:00,4,1,BER,CGN,8050,2020-11-26 06:40:00,-1824758899,372161626,"128,44"
